token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
232568,SILVER22APR57750PE,SILVER,2022-04-26,5775000.0,30,OPTFUT,MCX,50.000000
234256,CRUDEOIL22JAN6550CE,CRUDEOIL,2022-01-17,655000.0,100,OPTFUT,MCX,10.000000
233550,SILVER22JUN53500CE,SILVER,2022-06-24,5350000.0,30,OPTFUT,MCX,50.000000
233964,ZINC22JAN292.5CE,ZINC,2022-01-19,29250.0,5,OPTFUT,MCX,1.000000
233625,COTTON22MARFUT,COTTON,2022-03-31,0.0,25,FUTCOM,MCX,1000.000000
229125,GOLD22MAR46400PE,GOLD,2022-03-25,4640000.0,1,OPTFUT,MCX,50.000000
453,HEATINGOILCOM,HEATINGOIL,,0.0,4200,COMDTY,MCX,5.000000
233052,SILVER22AUG59750PE,SILVER,2022-08-25,5975000.0,30,OPTFUT,MCX,50.000000
230566,GOLD22MAY52100CE,GOLD,2022-05-25,5210000.0,1,OPTFUT,MCX,50.000000
234162,GOLD22SEP48900CE,GOLD,2022-09-26,4890000.0,1,OPTFUT,MCX,50.000000
233120,SILVER22AUG68250PE,SILVER,2022-08-25,6825000.0,30,OPTFUT,MCX,50.000000
231629,SILVERM22JUN74500PE,SILVERM,2022-06-21,7450000.0,5,OPTFUT,MCX,50.000000
233429,CRUDEOIL21DEC5550CE,CRUDEOIL,2021-12-15,555000.0,100,OPTFUT,MCX,10.000000
232398,SILVER22JUN59250PE,SILVER,2022-06-24,5925000.0,30,OPTFUT,MCX,50.000000
234709,ZINC22MAR277.5PE,ZINC,2022-03-22,27750.0,5,OPTFUT,MCX,1.000000
232959,ZINC21DEC227.5PE,ZINC,2021-12-22,22750.0,5,OPTFUT,MCX,1.000000
233217,SILVERM22JUN58000CE,SILVERM,2022-06-21,5800000.0,5,OPTFUT,MCX,50.000000
234253,CRUDEOIL22JAN6450PE,CRUDEOIL,2022-01-17,645000.0,100,OPTFUT,MCX,10.000000
234038,COPPER21DEC815CE,COPPER,2021-12-22,81500.0,2500,OPTFUT,MCX,1.000000
430,PLATINUMCOM,PLATINUM,,0.0,250,COMDTY,MCX,50.000000
162,SOYOILJULYCOM,SOYOILJULY,,0.0,1000,COMDTY,MCX,5.000000
232493,SILVERM22JUN61000CE,SILVERM,2022-06-21,6100000.0,5,OPTFUT,MCX,50.000000
234093,GOLD22SEP45400PE,GOLD,2022-09-26,4540000.0,1,OPTFUT,MCX,50.000000
231958,SILVERM22JUN63250PE,SILVERM,2022-06-21,6325000.0,5,OPTFUT,MCX,50.000000
230623,SILVER22APR70250PE,SILVER,2022-04-26,7025000.0,30,OPTFUT,MCX,50.000000
231681,SILVER22APR64750PE,SILVER,2022-04-26,6475000.0,30,OPTFUT,MCX,50.000000
234393,ZINC22FEB265CE,ZINC,2022-02-17,26500.0,5,OPTFUT,MCX,1.000000
232969,ZINC21DEC240PE,ZINC,2021-12-22,24000.0,5,OPTFUT,MCX,1.000000
234106,GOLD22SEP46100CE,GOLD,2022-09-26,4610000.0,1,OPTFUT,MCX,50.000000
230672,GOLD22MAY47400CE,GOLD,2022-05-25,4740000.0,1,OPTFUT,MCX,50.000000
232576,SILVER22JUN58250PE,SILVER,2022-06-24,5825000.0,30,OPTFUT,MCX,50.000000
467,ALMONDCOM,ALMOND,,0.0,500,COMDTY,MCX,25.000000
233330,GOLD22JUL44400CE,GOLD,2022-07-27,4440000.0,1,OPTFUT,MCX,50.000000
231412,SILVERM22FEB71250CE,SILVERM,2022-02-17,7125000.0,5,OPTFUT,MCX,50.000000
234600,CRUDEOIL22JAN4600CE,CRUDEOIL,2022-01-17,460000.0,100,OPTFUT,MCX,10.000000
234245,CRUDEOIL22JAN6250PE,CRUDEOIL,2022-01-17,625000.0,100,OPTFUT,MCX,10.000000
234129,GOLD22SEP47200PE,GOLD,2022-09-26,4720000.0,1,OPTFUT,MCX,50.000000
233268,SILVER22FEB55500CE,SILVER,2022-02-23,5550000.0,30,OPTFUT,MCX,50.000000
234255,CRUDEOIL22JAN6500PE,CRUDEOIL,2022-01-17,650000.0,100,OPTFUT,MCX,10.000000
231390,SILVERM22FEB68500CE,SILVERM,2022-02-17,6850000.0,5,OPTFUT,MCX,50.000000
232613,SILVERM22JUN59250CE,SILVERM,2022-06-21,5925000.0,5,OPTFUT,MCX,50.000000
233702,ZINC22JAN250PE,ZINC,2022-01-19,25000.0,5,OPTFUT,MCX,1.000000
233419,CRUDEOIL21DEC5300CE,CRUDEOIL,2021-12-15,530000.0,100,OPTFUT,MCX,10.000000
234569,CRUDEOIL22FEB6300PE,CRUDEOIL,2022-02-16,630000.0,100,OPTFUT,MCX,10.000000
234048,ZINC21DEC310CE,ZINC,2021-12-22,31000.0,5,OPTFUT,MCX,1.000000
234085,ZINC22JAN315PE,ZINC,2022-01-19,31500.0,5,OPTFUT,MCX,1.000000
228693,SILVERM22FEBFUT,SILVERM,2022-02-28,0.0,5,FUTCOM,MCX,100.000000
231633,SILVERM22JUN75000PE,SILVERM,2022-06-21,7500000.0,5,OPTFUT,MCX,50.000000
234317,GOLD22SEP51100PE,GOLD,2022-09-26,5110000.0,1,OPTFUT,MCX,50.000000
234365,COPPER22FEB730CE,COPPER,2022-02-17,73000.0,2500,OPTFUT,MCX,1.000000
229949,SILVER22APR81250PE,SILVER,2022-04-26,8125000.0,30,OPTFUT,MCX,50.000000
231423,SILVERM22FEB72500PE,SILVERM,2022-02-17,7250000.0,5,OPTFUT,MCX,50.000000
234280,SILVER22AUG73500CE,SILVER,2022-08-25,7350000.0,30,OPTFUT,MCX,50.000000
551,STEELRPRCOM,STEELRPR,,0.0,10,COMDTY,MCX,1000.000000
231754,SILVERM22JUN66250CE,SILVERM,2022-06-21,6625000.0,5,OPTFUT,MCX,50.000000
337,NYCRDOLOCTCOM,NYCRDOLOCT,,0.0,100,COMDTY,MCX,5.000000
233135,SILVER22AUG70250CE,SILVER,2022-08-25,7025000.0,30,OPTFUT,MCX,50.000000
233532,SILVER22FEB54000CE,SILVER,2022-02-23,5400000.0,30,OPTFUT,MCX,50.000000
227847,GOLD22JAN45500CE,GOLD,2022-01-25,4550000.0,1,OPTFUT,MCX,50.000000
231121,SILVER22JUN77750PE,SILVER,2022-06-24,7775000.0,30,OPTFUT,MCX,50.000000
234281,SILVER22AUG73500PE,SILVER,2022-08-25,7350000.0,30,OPTFUT,MCX,50.000000
230797,GOLD22MAY45700PE,GOLD,2022-05-25,4570000.0,1,OPTFUT,MCX,50.000000
230612,SILVER22APR69000CE,SILVER,2022-04-26,6900000.0,30,OPTFUT,MCX,50.000000
233032,COPPER21DEC770PE,COPPER,2021-12-22,77000.0,2500,OPTFUT,MCX,1.000000
234508,COPPER22FEB690PE,COPPER,2022-02-17,69000.0,2500,OPTFUT,MCX,1.000000
229151,GOLD22MAR47700PE,GOLD,2022-03-25,4770000.0,1,OPTFUT,MCX,50.000000
233459,CRUDEOIL21DEC6100CE,CRUDEOIL,2021-12-15,610000.0,100,OPTFUT,MCX,10.000000
234063,ZINC21DEC327.5PE,ZINC,2021-12-22,32750.0,5,OPTFUT,MCX,1.000000
232295,SILVERM22JUN62250CE,SILVERM,2022-06-21,6225000.0,5,OPTFUT,MCX,50.000000
231418,SILVERM22FEB72000CE,SILVERM,2022-02-17,7200000.0,5,OPTFUT,MCX,50.000000
230303,GOLD22MAR45400CE,GOLD,2022-03-25,4540000.0,1,OPTFUT,MCX,50.000000
204262,CARDAMOM38JANAUC,CARDAMOM,2038-01-01,0.0,500,AUCSO,MCX,25.000000
233227,GOLD22JUL44900CE,GOLD,2022-07-27,4490000.0,1,OPTFUT,MCX,50.000000
233486,GOLD22JUL44100PE,GOLD,2022-07-27,4410000.0,1,OPTFUT,MCX,50.000000
232757,CRUDEOIL22FEBFUT,CRUDEOIL,2022-02-18,0.0,100,FUTCOM,MCX,100.000000
446,ELECTWKCOM,ELECTWK,,0.0,24,COMDTY,MCX,100.000000
232610,SILVERM22JUN58750PE,SILVERM,2022-06-21,5875000.0,5,OPTFUT,MCX,50.000000
230527,GOLD22MAY50100PE,GOLD,2022-05-25,5010000.0,1,OPTFUT,MCX,50.000000
229905,SILVER22APR75750PE,SILVER,2022-04-26,7575000.0,30,OPTFUT,MCX,50.000000
227936,GOLD22JAN49900PE,GOLD,2022-01-25,4990000.0,1,OPTFUT,MCX,50.000000
231530,SILVERM22APR74250CE,SILVERM,2022-04-20,7425000.0,5,OPTFUT,MCX,50.000000
529,SCOTTONRJKCOM,SCOTTONRJK,,0.0,25,COMDTY,MCX,1000.000000
229328,GOLD22MAR51700CE,GOLD,2022-03-25,5170000.0,1,OPTFUT,MCX,50.000000
229936,SILVER22APR79750CE,SILVER,2022-04-26,7975000.0,30,OPTFUT,MCX,50.000000
234425,COPPER22FEB705CE,COPPER,2022-02-17,70500.0,2500,OPTFUT,MCX,1.000000
243,SGRNUTOMUMCOM,SGRNUTOMUM,,0.0,1000,COMDTY,MCX,5.000000
232105,GOLD22MAY45100PE,GOLD,2022-05-25,4510000.0,1,OPTFUT,MCX,50.000000
230294,GOLD22MAR44900PE,GOLD,2022-03-25,4490000.0,1,OPTFUT,MCX,50.000000
234062,ZINC21DEC327.5CE,ZINC,2021-12-22,32750.0,5,OPTFUT,MCX,1.000000
234744,COPPER22MAR765CE,COPPER,2022-03-22,76500.0,2500,OPTFUT,MCX,1.000000
227947,GOLD22JAN50500CE,GOLD,2022-01-25,5050000.0,1,OPTFUT,MCX,50.000000
231085,SILVER22JUN73250PE,SILVER,2022-06-24,7325000.0,30,OPTFUT,MCX,50.000000
233324,SILVERM22JUN56750CE,SILVERM,2022-06-21,5675000.0,5,OPTFUT,MCX,50.000000
230594,SILVER22APR66750CE,SILVER,2022-04-26,6675000.0,30,OPTFUT,MCX,50.000000
234754,CRUDEOIL22FEB4200CE,CRUDEOIL,2022-02-16,420000.0,100,OPTFUT,MCX,10.000000
232368,SILVER22APR59750PE,SILVER,2022-04-26,5975000.0,30,OPTFUT,MCX,50.000000
229626,SILVER22FEB80000CE,SILVER,2022-02-23,8000000.0,30,OPTFUT,MCX,50.000000
203,REFSOYNOVCOM,REFSOYNOV,,0.0,1000,COMDTY,MCX,5.000000
232942,COPPER21DEC745CE,COPPER,2021-12-22,74500.0,2500,OPTFUT,MCX,1.000000
253,STRMRCNZMCOM,STRMRCNZM,,0.0,5000,COMDTY,MCX,5.000000
204729,CHANADEL38JANAUC,CHANADEL,2038-01-01,0.0,10,AUCSO,MCX,100.000000
234718,COPPER22MAR700CE,COPPER,2022-03-22,70000.0,2500,OPTFUT,MCX,1.000000
232624,GOLD22JUL45600PE,GOLD,2022-07-27,4560000.0,1,OPTFUT,MCX,50.000000
233453,GOLD22JUL44200CE,GOLD,2022-07-27,4420000.0,1,OPTFUT,MCX,50.000000
297,SCRDOILINTCOM,SCRDOILINT,,0.0,100,COMDTY,MCX,100.000000
234605,CRUDEOIL22JAN4700PE,CRUDEOIL,2022-01-17,470000.0,100,OPTFUT,MCX,10.000000
234474,GOLD22JUL52400CE,GOLD,2022-07-27,5240000.0,1,OPTFUT,MCX,50.000000
230596,SILVER22APR67000CE,SILVER,2022-04-26,6700000.0,30,OPTFUT,MCX,50.000000
230163,GOLD22JAN53300CE,GOLD,2022-01-25,5330000.0,1,OPTFUT,MCX,50.000000
231455,SILVERM22FEB76500PE,SILVERM,2022-02-17,7650000.0,5,OPTFUT,MCX,50.000000
231063,SILVER22JUN70500PE,SILVER,2022-06-24,7050000.0,30,OPTFUT,MCX,50.000000
232285,SILVERM22APR61500CE,SILVERM,2022-04-20,6150000.0,5,OPTFUT,MCX,50.000000
231041,SILVER22JUN67750PE,SILVER,2022-06-24,6775000.0,30,OPTFUT,MCX,50.000000
227953,GOLD22JAN45400CE,GOLD,2022-01-25,4540000.0,1,OPTFUT,MCX,50.000000
231751,SILVERM22JUN65750PE,SILVERM,2022-06-21,6575000.0,5,OPTFUT,MCX,50.000000
232530,SILVERM22FEB59750PE,SILVERM,2022-02-17,5975000.0,5,OPTFUT,MCX,50.000000
230535,GOLD22MAY50500PE,GOLD,2022-05-25,5050000.0,1,OPTFUT,MCX,50.000000
227884,GOLD22JAN47300PE,GOLD,2022-01-25,4730000.0,1,OPTFUT,MCX,50.000000
229592,SILVER22FEB76500CE,SILVER,2022-02-23,7650000.0,30,OPTFUT,MCX,50.000000
233034,COPPER21DEC775PE,COPPER,2021-12-22,77500.0,2500,OPTFUT,MCX,1.000000
233095,SILVER22AUG65250CE,SILVER,2022-08-25,6525000.0,30,OPTFUT,MCX,50.000000
233630,LEAD22FEBFUT,LEAD,2022-02-28,0.0,5,FUTCOM,MCX,5.000000
231678,SILVER22APR64500CE,SILVER,2022-04-26,6450000.0,30,OPTFUT,MCX,50.000000
231909,SILVER22JUN63000CE,SILVER,2022-06-24,6300000.0,30,OPTFUT,MCX,50.000000
232630,GOLD22JUL45900PE,GOLD,2022-07-27,4590000.0,1,OPTFUT,MCX,50.000000
346,GOLDMMUMCOM,GOLDMMUM,,0.0,100,COMDTY,MCX,100.000000
234685,CRUDEOIL22FEB4500PE,CRUDEOIL,2022-02-16,450000.0,100,OPTFUT,MCX,10.000000
227875,GOLD22JAN46900CE,GOLD,2022-01-25,4690000.0,1,OPTFUT,MCX,50.000000
231603,SILVERM22JUN71250PE,SILVERM,2022-06-21,7125000.0,5,OPTFUT,MCX,50.000000
230169,GOLD22MAR54000CE,GOLD,2022-03-25,5400000.0,1,OPTFUT,MCX,50.000000
232623,GOLD22JUL45600CE,GOLD,2022-07-27,4560000.0,1,OPTFUT,MCX,50.000000
234050,ZINC21DEC312.5CE,ZINC,2021-12-22,31250.0,5,OPTFUT,MCX,1.000000
229571,SILVER22FEB73750PE,SILVER,2022-02-23,7375000.0,30,OPTFUT,MCX,50.000000
233343,SILVER22AUG57250PE,SILVER,2022-08-25,5725000.0,30,OPTFUT,MCX,50.000000
228453,GOLD22JAN43500PE,GOLD,2022-01-25,4350000.0,1,OPTFUT,MCX,50.000000
231119,SILVER22JUN77500PE,SILVER,2022-06-24,7750000.0,30,OPTFUT,MCX,50.000000
233062,SILVER22AUG61000PE,SILVER,2022-08-25,6100000.0,30,OPTFUT,MCX,50.000000
234304,SILVER22AUG74250CE,SILVER,2022-08-25,7425000.0,30,OPTFUT,MCX,50.000000
231946,SILVERM22APR62500PE,SILVERM,2022-04-20,6250000.0,5,OPTFUT,MCX,50.000000
233433,CRUDEOIL21DEC5650CE,CRUDEOIL,2021-12-15,565000.0,100,OPTFUT,MCX,10.000000
231395,SILVERM22FEB69000PE,SILVERM,2022-02-17,6900000.0,5,OPTFUT,MCX,50.000000
234715,ZINC22MAR285PE,ZINC,2022-03-22,28500.0,5,OPTFUT,MCX,1.000000
231862,SILVERM22JUN65500CE,SILVERM,2022-06-21,6550000.0,5,OPTFUT,MCX,50.000000
231631,SILVERM22JUN74750PE,SILVERM,2022-06-21,7475000.0,5,OPTFUT,MCX,50.000000
234041,COPPER21DEC820PE,COPPER,2021-12-22,82000.0,2500,OPTFUT,MCX,1.000000
231632,SILVERM22JUN75000CE,SILVERM,2022-06-21,7500000.0,5,OPTFUT,MCX,50.000000
233235,SILVER22AUG57750CE,SILVER,2022-08-25,5775000.0,30,OPTFUT,MCX,50.000000
233953,ZINC21DEC297.5PE,ZINC,2021-12-22,29750.0,5,OPTFUT,MCX,1.000000
273,SSOYOILNDRCOM,SSOYOILNDR,,0.0,10000,COMDTY,MCX,5.000000
231401,SILVERM22FEB69750PE,SILVERM,2022-02-17,6975000.0,5,OPTFUT,MCX,50.000000
232705,GOLD22JUL49700CE,GOLD,2022-07-27,4970000.0,1,OPTFUT,MCX,50.000000
231849,SILVERM22FEB63500PE,SILVERM,2022-02-17,6350000.0,5,OPTFUT,MCX,50.000000
233342,SILVER22AUG57250CE,SILVER,2022-08-25,5725000.0,30,OPTFUT,MCX,50.000000
234494,GOLD22JUL52600PE,GOLD,2022-07-27,5260000.0,1,OPTFUT,MCX,50.000000
121,CASTORSD5TCOM,CASTORSD5T,,0.0,5000,COMDTY,MCX,25.000000
227901,GOLD22JAN48200CE,GOLD,2022-01-25,4820000.0,1,OPTFUT,MCX,50.000000
229950,SILVER22APR81500CE,SILVER,2022-04-26,8150000.0,30,OPTFUT,MCX,50.000000
233215,SILVERM22JUN57750CE,SILVERM,2022-06-21,5775000.0,5,OPTFUT,MCX,50.000000
157,LMENIKLFUTCOM,LMENIKLFUT,,0.0,250,COMDTY,MCX,5.000000
233955,ZINC21DEC300PE,ZINC,2021-12-22,30000.0,5,OPTFUT,MCX,1.000000
197,WHEATCOM,WHEAT,,0.0,10,COMDTY,MCX,10.000000
230031,GOLD22JAN53100PE,GOLD,2022-01-25,5310000.0,1,OPTFUT,MCX,50.000000
231597,SILVERM22JUN70500PE,SILVERM,2022-06-21,7050000.0,5,OPTFUT,MCX,50.000000
231503,SILVERM22APR70750PE,SILVERM,2022-04-20,7075000.0,5,OPTFUT,MCX,50.000000
234335,COTTON22APRFUT,COTTON,2022-04-29,0.0,25,FUTCOM,MCX,1000.000000
231556,SILVERM22APR77500CE,SILVERM,2022-04-20,7750000.0,5,OPTFUT,MCX,50.000000
230601,SILVER22APR67500PE,SILVER,2022-04-26,6750000.0,30,OPTFUT,MCX,50.000000
232620,GOLD22JUL45400PE,GOLD,2022-07-27,4540000.0,1,OPTFUT,MCX,50.000000
233309,SILVERM22APR56500PE,SILVERM,2022-04-20,5650000.0,5,OPTFUT,MCX,50.000000
233176,SILVER22APR56250PE,SILVER,2022-04-26,5625000.0,30,OPTFUT,MCX,50.000000
233703,ZINC22JAN252.5CE,ZINC,2022-01-19,25250.0,5,OPTFUT,MCX,1.000000
230607,SILVER22APR68250PE,SILVER,2022-04-26,6825000.0,30,OPTFUT,MCX,50.000000
232384,GOLD22MAY44200PE,GOLD,2022-05-25,4420000.0,1,OPTFUT,MCX,50.000000
408,TURDESICOM,TURDESI,,0.0,10,COMDTY,MCX,100.000000
229114,GOLD22MAR45900CE,GOLD,2022-03-25,4590000.0,1,OPTFUT,MCX,50.000000
391,ARECAJHAJICOM,ARECAJHAJI,,0.0,1,COMDTY,MCX,100.000000
228448,GOLD22JAN43300CE,GOLD,2022-01-25,4330000.0,1,OPTFUT,MCX,50.000000
234743,COPPER22MAR760PE,COPPER,2022-03-22,76000.0,2500,OPTFUT,MCX,1.000000
229117,GOLD22MAR46000PE,GOLD,2022-03-25,4600000.0,1,OPTFUT,MCX,50.000000
232971,ZINC21DEC242.5PE,ZINC,2021-12-22,24250.0,5,OPTFUT,MCX,1.000000
234389,ZINC22FEB260CE,ZINC,2022-02-17,26000.0,5,OPTFUT,MCX,1.000000
439,CHANADELCOM,CHANADEL,,0.0,10,COMDTY,MCX,100.000000
231043,SILVER22JUN68000PE,SILVER,2022-06-24,6800000.0,30,OPTFUT,MCX,50.000000
229603,SILVER22FEB77750PE,SILVER,2022-02-23,7775000.0,30,OPTFUT,MCX,50.000000
231374,SILVERM22FEB66500CE,SILVERM,2022-02-17,6650000.0,5,OPTFUT,MCX,50.000000
414,COFFEECOM,COFFEE,,0.0,1,COMDTY,MCX,100.000000
233557,SILVER22JUN54250PE,SILVER,2022-06-24,5425000.0,30,OPTFUT,MCX,50.000000
234589,CRUDEOIL22FEB6550CE,CRUDEOIL,2022-02-16,655000.0,100,OPTFUT,MCX,10.000000
234212,CRUDEOIL22JAN5450CE,CRUDEOIL,2022-01-17,545000.0,100,OPTFUT,MCX,10.000000
230673,GOLD22MAY47400PE,GOLD,2022-05-25,4740000.0,1,OPTFUT,MCX,50.000000
394,COCONUTCAKCOM,COCONUTCAK,,0.0,2,COMDTY,MCX,100.000000
231635,SILVERM22JUN75250PE,SILVERM,2022-06-21,7525000.0,5,OPTFUT,MCX,50.000000
227925,GOLD22JAN49400CE,GOLD,2022-01-25,4940000.0,1,OPTFUT,MCX,50.000000
580,MCXNGASDEXCOM,MCXNGASDEX,,0.0,1,COMDTY,MCX,1.000000
231152,SILVER22JUN67000CE,SILVER,2022-06-24,6700000.0,30,OPTFUT,MCX,50.000000
234723,COPPER22MAR710PE,COPPER,2022-03-22,71000.0,2500,OPTFUT,MCX,1.000000
229585,SILVER22FEB75500PE,SILVER,2022-02-23,7550000.0,30,OPTFUT,MCX,50.000000
230307,GOLD22MAR45600CE,GOLD,2022-03-25,4560000.0,1,OPTFUT,MCX,50.000000
233458,ZINC21DEC215PE,ZINC,2021-12-22,21500.0,5,OPTFUT,MCX,1.000000
232294,SILVERM22JUN62000PE,SILVERM,2022-06-21,6200000.0,5,OPTFUT,MCX,50.000000
232685,GOLD22JUL48700CE,GOLD,2022-07-27,4870000.0,1,OPTFUT,MCX,50.000000
231070,SILVER22JUN71500CE,SILVER,2022-06-24,7150000.0,30,OPTFUT,MCX,50.000000
233418,CRUDEOIL21DEC5250PE,CRUDEOIL,2021-12-15,525000.0,100,OPTFUT,MCX,10.000000
393,MEDCOTYARNCOM,MEDCOTYARN,,0.0,3,COMDTY,MCX,50.000000
233663,COPPER22JAN695CE,COPPER,2022-01-19,69500.0,2500,OPTFUT,MCX,1.000000
233484,GOLD22JUL44000PE,GOLD,2022-07-27,4400000.0,1,OPTFUT,MCX,50.000000
233279,SILVER22APR56000PE,SILVER,2022-04-26,5600000.0,30,OPTFUT,MCX,50.000000
231073,SILVER22JUN71750PE,SILVER,2022-06-24,7175000.0,30,OPTFUT,MCX,50.000000
441,SGLDHNIAHMCOM,SGLDHNIAHM,,0.0,1,COMDTY,MCX,100.000000
231738,SILVERM22FEB64750CE,SILVERM,2022-02-17,6475000.0,5,OPTFUT,MCX,50.000000
230300,GOLD22MAR45200PE,GOLD,2022-03-25,4520000.0,1,OPTFUT,MCX,50.000000
227898,GOLD22JAN48000PE,GOLD,2022-01-25,4800000.0,1,OPTFUT,MCX,50.000000
231821,SILVER22FEB63000PE,SILVER,2022-02-23,6300000.0,30,OPTFUT,MCX,50.000000
231746,SILVERM22APR65500CE,SILVERM,2022-04-20,6550000.0,5,OPTFUT,MCX,50.000000
233263,SILVER22FEB54750PE,SILVER,2022-02-23,5475000.0,30,OPTFUT,MCX,50.000000
229637,SILVER22FEB81250PE,SILVER,2022-02-23,8125000.0,30,OPTFUT,MCX,50.000000
231118,SILVER22JUN77500CE,SILVER,2022-06-24,7750000.0,30,OPTFUT,MCX,50.000000
229553,SILVER22FEB71500PE,SILVER,2022-02-23,7150000.0,30,OPTFUT,MCX,50.000000
231150,SILVER22JUN66750CE,SILVER,2022-06-24,6675000.0,30,OPTFUT,MCX,50.000000
228809,GOLD22JAN51900PE,GOLD,2022-01-25,5190000.0,1,OPTFUT,MCX,50.000000
233757,CRUDEOIL21DEC6400CE,CRUDEOIL,2021-12-15,640000.0,100,OPTFUT,MCX,10.000000
232104,GOLD22MAY45100CE,GOLD,2022-05-25,4510000.0,1,OPTFUT,MCX,50.000000
229564,SILVER22FEB73000CE,SILVER,2022-02-23,7300000.0,30,OPTFUT,MCX,50.000000
234418,ZINC22FEB295PE,ZINC,2022-02-17,29500.0,5,OPTFUT,MCX,1.000000
230656,GOLD22MAY46600CE,GOLD,2022-05-25,4660000.0,1,OPTFUT,MCX,50.000000
227910,GOLD22JAN48600PE,GOLD,2022-01-25,4860000.0,1,OPTFUT,MCX,50.000000
230006,SILVER22APR83250CE,SILVER,2022-04-26,8325000.0,30,OPTFUT,MCX,50.000000
233735,GOLD22JUL51400CE,GOLD,2022-07-27,5140000.0,1,OPTFUT,MCX,50.000000
234563,CRUDEOIL22FEB6150PE,CRUDEOIL,2022-02-16,615000.0,100,OPTFUT,MCX,10.000000
234470,COPPER22FEB700CE,COPPER,2022-02-17,70000.0,2500,OPTFUT,MCX,1.000000
160,LMETINSPOTCOM,LMETINSPOT,,0.0,500,COMDTY,MCX,5.000000
231905,SILVER22APR63250CE,SILVER,2022-04-26,6325000.0,30,OPTFUT,MCX,50.000000
233362,SILVERM22FEB54500PE,SILVERM,2022-02-17,5450000.0,5,OPTFUT,MCX,50.000000
234111,GOLD22SEP46300PE,GOLD,2022-09-26,4630000.0,1,OPTFUT,MCX,50.000000
232927,COPPER21DEC705PE,COPPER,2021-12-22,70500.0,2500,OPTFUT,MCX,1.000000
227906,GOLD22JAN48400PE,GOLD,2022-01-25,4840000.0,1,OPTFUT,MCX,50.000000
233911,ZINC22JAN290CE,ZINC,2022-01-19,29000.0,5,OPTFUT,MCX,1.000000
233892,COPPER21DEC795PE,COPPER,2021-12-22,79500.0,2500,OPTFUT,MCX,1.000000
233544,SILVER22APR54250CE,SILVER,2022-04-26,5425000.0,30,OPTFUT,MCX,50.000000
436,ARECARASHICOM,ARECARASHI,,0.0,1,COMDTY,MCX,10.000000
230604,SILVER22APR68000CE,SILVER,2022-04-26,6800000.0,30,OPTFUT,MCX,50.000000
234721,COPPER22MAR705PE,COPPER,2022-03-22,70500.0,2500,OPTFUT,MCX,1.000000
230791,SILVER22APR66250PE,SILVER,2022-04-26,6625000.0,30,OPTFUT,MCX,50.000000
234314,GOLD22SEP51000CE,GOLD,2022-09-26,5100000.0,1,OPTFUT,MCX,50.000000
234,SOYASDSPTCOM,SOYASDSPT,,0.0,1000,COMDTY,MCX,10.000000
186,RUBSPTKOTYCOM,RUBSPTKOTY,,0.0,1000,COMDTY,MCX,5.000000
231498,SILVERM22APR70250CE,SILVERM,2022-04-20,7025000.0,5,OPTFUT,MCX,50.000000
232455,SILVERM22FEB60500CE,SILVERM,2022-02-17,6050000.0,5,OPTFUT,MCX,50.000000
233913,MCXMETLDEX22JANFUT,MCXMETLDEX,2022-01-19,0.0,50,FUTIDX,MCX,100.000000
231068,SILVER22JUN71250CE,SILVER,2022-06-24,7125000.0,30,OPTFUT,MCX,50.000000
233718,COPPER22JAN745PE,COPPER,2022-01-19,74500.0,2500,OPTFUT,MCX,1.000000
318,SCSTRSDDSACOM,SCSTRSDDSA,,0.0,10000,COMDTY,MCX,5.000000
232566,SILVER22APR57500PE,SILVER,2022-04-26,5750000.0,30,OPTFUT,MCX,50.000000
231583,SILVERM22JUN68750PE,SILVERM,2022-06-21,6875000.0,5,OPTFUT,MCX,50.000000
229613,SILVER22FEB78250PE,SILVER,2022-02-23,7825000.0,30,OPTFUT,MCX,50.000000
231621,SILVERM22JUN73500PE,SILVERM,2022-06-21,7350000.0,5,OPTFUT,MCX,50.000000
229956,SILVER22APR82250CE,SILVER,2022-04-26,8225000.0,30,OPTFUT,MCX,50.000000
518,SILVERMICCOM,SILVERMIC,,0.0,1,COMDTY,MCX,100.000000
233262,SILVER22FEB54750CE,SILVER,2022-02-23,5475000.0,30,OPTFUT,MCX,50.000000
230041,GOLD22MAR53800PE,GOLD,2022-03-25,5380000.0,1,OPTFUT,MCX,50.000000
229818,GOLD22MAR52500PE,GOLD,2022-03-25,5250000.0,1,OPTFUT,MCX,50.000000
231072,SILVER22JUN71750CE,SILVER,2022-06-24,7175000.0,30,OPTFUT,MCX,50.000000
231952,SILVERM22APR63250PE,SILVERM,2022-04-20,6325000.0,5,OPTFUT,MCX,50.000000
233578,SILVERM22FEB53500CE,SILVERM,2022-02-17,5350000.0,5,OPTFUT,MCX,50.000000
232571,SILVER22APR58250CE,SILVER,2022-04-26,5825000.0,30,OPTFUT,MCX,50.000000
233207,SILVERM22FEB57750CE,SILVERM,2022-02-17,5775000.0,5,OPTFUT,MCX,50.000000
233430,CRUDEOIL21DEC5550PE,CRUDEOIL,2021-12-15,555000.0,100,OPTFUT,MCX,10.000000
231103,SILVER22JUN75500PE,SILVER,2022-06-24,7550000.0,30,OPTFUT,MCX,50.000000
231128,SILVER22JUN78750CE,SILVER,2022-06-24,7875000.0,30,OPTFUT,MCX,50.000000
